time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
2.88;videos/cuts_test/50wtf12.mp4;walk;(530.41, 208.06);(530.71, 197.61);(530.37, 197.17);(530.02, 196.69);(528.77, 196.76);(527.06, 195.82);(524.99, 194.77);(516.14, 194.28);(510.01, 192.6);(522.69, 217.38);(520.12, 215.96);(486.59, 244.8);(453.58, 224.87);(514.15, 296.31);(401.02, 287.88);(567.98, 292.9);(402.57, 363.09);(586.67, 290.41);(396.75, 386.66);(587.54, 287.2);(408.51, 386.67);(581.6, 287.09);(412.25, 381.38);(406.78, 345.81);(387.32, 340.01);(444.47, 442.6);(432.98, 442.11);(437.39, 538.53);(407.54, 557.05);(426.65, 554.82);(390.77, 575.98);(482.07, 558.17);(447.17, 586.77)
2.92;videos/cuts_test/50wtf12.mp4;walk;(531.53, 207.05);(531.4, 196.46);(531.01, 196.0);(530.56, 195.53);(529.45, 195.69);(527.68, 194.79);(525.53, 193.8);(516.42, 193.6);(510.57, 192.07);(524.02, 216.43);(521.17, 215.11);(490.52, 244.83);(455.55, 225.96);(520.43, 293.87);(404.32, 289.22);(576.68, 288.87);(404.7, 363.15);(594.72, 286.83);(397.72, 386.82);(595.59, 284.05);(409.75, 387.47);(589.81, 283.99);(413.88, 382.19);(411.99, 347.39);(392.03, 341.78);(443.01, 442.57);(431.28, 444.1);(435.53, 539.96);(417.05, 553.52);(426.68, 556.98);(398.73, 577.91);(479.56, 552.81);(455.42, 586.27)
2.96;videos/cuts_test/50wtf12.mp4;walk;(532.46, 207.28);(531.97, 196.64);(531.51, 196.19);(531.0, 195.72);(530.09, 195.86);(528.38, 195.0);(526.27, 194.02);(516.49, 193.83);(511.05, 192.33);(524.96, 216.7);(522.09, 215.49);(493.2, 244.86);(458.33, 228.29);(526.08, 291.98);(406.74, 291.71);(583.1, 287.23);(408.39, 364.95);(601.43, 285.19);(401.71, 387.86);(602.55, 282.38);(413.12, 389.8);(596.43, 282.48);(416.63, 384.56);(415.36, 351.73);(396.29, 347.47);(442.27, 447.71);(434.19, 446.57);(433.96, 540.24);(427.66, 550.14);(421.76, 557.37);(405.89, 574.03);(469.5, 554.7);(457.61, 584.34)
3.0;videos/cuts_test/50wtf12.mp4;walk;(534.33, 207.9);(533.47, 197.28);(532.9, 196.82);(532.21, 196.32);(531.51, 196.44);(529.73, 195.53);(527.64, 194.51);(516.91, 194.26);(511.96, 192.43);(527.02, 217.25);(524.15, 215.9);(495.06, 244.9);(461.62, 232.07);(529.84, 291.28);(410.49, 295.68);(586.31, 289.48);(411.72, 369.71);(604.24, 288.03);(406.96, 393.15);(606.11, 285.67);(417.96, 394.93);(600.64, 285.57);(421.06, 389.34);(416.41, 352.41);(399.79, 347.09);(440.82, 451.45);(451.91, 445.92);(428.37, 541.19);(444.9, 541.52);(415.22, 557.58);(432.01, 565.73);(464.44, 554.51);(488.82, 566.54)
3.04;videos/cuts_test/50wtf12.mp4;walk;(535.48, 208.65);(534.99, 198.37);(534.59, 197.98);(534.02, 197.5);(532.53, 197.45);(530.46, 196.47);(528.18, 195.58);(518.12, 195.86);(512.59, 194.63);(528.4, 218.16);(525.09, 217.32);(498.76, 245.36);(461.32, 236.64);(533.48, 290.5);(412.56, 301.93);(591.29, 292.63);(418.9, 377.25);(609.32, 291.9);(413.71, 400.47);(610.94, 289.56);(425.58, 401.45);(605.63, 289.35);(428.43, 394.33);(425.01, 351.51);(400.6, 348.21);(459.57, 449.72);(448.27, 449.04);(436.13, 538.63);(445.17, 541.73);(421.44, 552.24);(426.42, 568.28);(466.53, 551.7);(481.79, 567.52)
3.09;videos/cuts_test/50wtf12.mp4;walk;(536.75, 210.74);(537.24, 200.45);(537.07, 200.21);(536.74, 199.91);(534.54, 199.57);(532.19, 198.54);(529.56, 197.61);(521.43, 198.34);(514.39, 196.73);(529.71, 219.97);(526.09, 219.19);(500.1, 245.63);(462.77, 237.34);(533.76, 289.53);(417.74, 303.43);(589.99, 294.32);(425.58, 380.5);(608.4, 293.89);(421.49, 403.54);(610.29, 291.46);(433.63, 404.71);(604.52, 290.29);(435.44, 397.26);(427.98, 351.62);(401.27, 348.95);(477.22, 441.65);(446.01, 448.5);(441.38, 534.22);(445.59, 541.83);(429.09, 547.69);(427.81, 568.08);(478.09, 551.47);(481.0, 567.47)
3.13;videos/cuts_test/50wtf12.mp4;walk;(540.28, 210.75);(539.98, 200.93);(539.79, 200.73);(539.46, 200.46);(537.63, 200.14);(535.38, 199.16);(532.62, 198.18);(523.9, 199.14);(516.94, 197.52);(533.15, 220.08);(529.65, 219.49);(501.46, 246.01);(465.5, 237.13);(534.8, 288.07);(422.25, 302.91);(591.64, 295.06);(431.93, 379.88);(609.86, 293.98);(427.52, 403.32);(611.33, 292.63);(439.22, 404.66);(605.66, 292.88);(440.78, 396.97);(431.8, 351.83);(403.67, 349.11);(487.47, 436.04);(443.71, 452.21);(438.94, 523.81);(448.4, 542.9);(423.28, 532.03);(432.19, 567.76);(472.78, 550.96);(485.77, 567.97)
3.17;videos/cuts_test/50wtf12.mp4;walk;(542.06, 210.8);(541.83, 201.25);(541.68, 201.05);(541.41, 200.77);(539.53, 200.53);(537.33, 199.58);(534.51, 198.55);(525.84, 199.37);(518.81, 197.76);(534.96, 220.1);(531.44, 219.61);(502.69, 245.83);(467.13, 237.35);(537.27, 286.45);(425.9, 304.46);(592.1, 295.82);(438.84, 380.99);(610.47, 294.78);(436.3, 404.02);(612.02, 292.75);(447.45, 404.85);(606.28, 293.46);(448.3, 397.36);(432.27, 351.45);(405.72, 348.37);(490.12, 433.71);(447.65, 450.48);(436.34, 524.37);(448.16, 541.83);(420.95, 532.76);(434.43, 564.7);(463.02, 552.46);(488.12, 570.04)
3.21;videos/cuts_test/50wtf12.mp4;walk;(544.24, 210.67);(544.1, 201.22);(543.98, 201.01);(543.76, 200.73);(541.66, 200.51);(539.4, 199.56);(536.4, 198.51);(528.31, 199.31);(521.03, 197.65);(537.12, 219.95);(533.39, 219.5);(503.82, 245.04);(470.51, 236.87);(539.43, 285.31);(429.33, 303.3);(593.02, 296.25);(443.46, 379.9);(611.95, 295.59);(442.27, 402.74);(613.63, 293.18);(453.26, 403.59);(607.84, 293.66);(453.79, 396.38);(434.75, 351.37);(406.97, 347.99);(492.69, 430.1);(446.51, 449.59);(435.47, 520.09);(448.62, 541.86);(419.5, 524.66);(440.29, 560.11);(449.42, 552.01);(491.33, 571.17)
3.25;videos/cuts_test/50wtf12.mp4;walk;(547.38, 210.0);(547.71, 200.73);(547.57, 200.48);(547.25, 200.23);(544.92, 199.87);(542.64, 198.98);(539.5, 197.92);(531.85, 198.79);(523.99, 196.78);(540.22, 219.27);(536.31, 218.75);(507.32, 244.06);(471.68, 236.81);(542.86, 284.0);(430.82, 302.91);(595.14, 296.22);(448.86, 379.23);(614.46, 295.65);(448.34, 402.09);(616.32, 293.24);(459.4, 403.08);(610.76, 293.72);(460.15, 395.77);(437.61, 348.7);(407.66, 346.71);(495.62, 427.01);(446.61, 449.14);(430.7, 509.06);(449.79, 541.92);(413.63, 508.95);(441.45, 558.55);(438.05, 546.97);(490.52, 571.5)
3.29;videos/cuts_test/50wtf12.mp4;walk;(550.13, 209.95);(550.84, 200.72);(550.58, 200.45);(550.1, 200.17);(548.03, 199.85);(545.88, 198.97);(543.1, 197.91);(534.44, 198.4);(527.53, 196.38);(543.0, 219.04);(539.48, 218.49);(510.5, 243.43);(473.66, 235.74);(547.45, 281.24);(432.57, 302.62);(601.15, 296.17);(451.49, 377.28);(618.59, 295.9);(451.45, 398.23);(620.29, 293.53);(462.46, 399.56);(615.29, 294.14);(463.1, 393.16);(440.8, 346.49);(409.55, 344.19);(497.95, 424.84);(445.89, 449.08);(428.05, 501.4);(448.47, 541.66);(411.14, 496.53);(440.69, 556.84);(439.76, 541.17);(485.09, 561.48)
3.34;videos/cuts_test/50wtf12.mp4;walk;(553.01, 209.87);(553.93, 200.71);(553.7, 200.42);(553.2, 200.14);(551.02, 199.8);(548.81, 198.92);(546.04, 197.88);(537.51, 198.2);(530.49, 196.05);(546.0, 218.87);(542.51, 218.3);(514.13, 242.93);(475.35, 234.6);(550.35, 279.76);(433.65, 302.3);(603.22, 295.52);(454.37, 375.65);(620.16, 296.66);(454.73, 395.71);(621.99, 294.28);(465.51, 397.1);(616.75, 294.75);(466.27, 391.09);(443.53, 343.27);(410.63, 341.26);(500.47, 421.71);(445.43, 448.73);(430.44, 495.54);(447.67, 541.47);(414.69, 486.85);(442.98, 555.21);(443.02, 531.51);(482.62, 556.34)
3.38;videos/cuts_test/50wtf12.mp4;walk;(555.32, 210.03);(556.4, 201.06);(556.21, 200.78);(555.79, 200.48);(553.42, 200.1);(551.27, 199.19);(548.62, 198.09);(541.08, 198.22);(533.43, 196.01);(548.56, 218.89);(544.98, 218.36);(518.9, 243.0);(477.69, 233.57);(555.67, 279.78);(435.65, 302.23);(608.96, 295.43);(455.92, 374.42);(625.29, 297.23);(455.84, 394.49);(627.01, 294.91);(466.81, 395.81);(621.83, 295.16);(467.6, 389.92);(446.08, 341.83);(412.81, 339.5);(503.47, 417.82);(446.68, 448.12);(437.26, 479.93);(447.73, 540.89);(418.85, 474.71);(443.43, 554.71);(443.66, 525.96);(478.68, 553.82)
3.42;videos/cuts_test/50wtf12.mp4;walk;(557.41, 210.94);(558.71, 202.02);(558.54, 201.7);(558.2, 201.3);(555.71, 200.98);(553.59, 200.0);(550.89, 198.77);(543.64, 198.39);(535.54, 196.1);(550.63, 219.31);(546.79, 218.83);(523.67, 243.0);(479.56, 232.36);(561.88, 279.31);(435.6, 299.54);(614.26, 294.52);(454.65, 372.17);(631.64, 297.25);(454.27, 392.43);(633.17, 294.93);(464.79, 393.69);(627.71, 294.66);(465.49, 387.4);(449.41, 340.37);(415.22, 337.64);(505.67, 416.8);(447.56, 447.02);(443.28, 481.79);(447.34, 539.71);(424.92, 477.43);(441.32, 553.93);(453.24, 527.94);(473.37, 554.75)
3.46;videos/cuts_test/50wtf12.mp4;walk;(560.26, 211.34);(561.29, 202.44);(561.26, 202.16);(561.11, 201.79);(558.21, 201.34);(555.98, 200.3);(552.99, 198.99);(546.94, 198.87);(537.94, 196.33);(553.55, 219.53);(549.23, 219.09);(528.25, 242.92);(481.11, 232.2);(568.64, 279.05);(434.69, 297.69);(621.45, 294.28);(453.25, 370.85);(639.33, 297.24);(452.72, 392.29);(640.65, 295.06);(463.28, 392.4);(634.8, 294.65);(464.48, 386.2);(453.9, 340.25);(418.67, 338.09);(507.41, 418.48);(448.55, 446.47);(453.71, 490.98);(448.0, 541.67);(438.33, 502.27);(441.34, 554.58);(478.12, 530.85);(472.4, 557.13)
3.5;videos/cuts_test/50wtf12.mp4;walk;(562.85, 212.16);(564.15, 202.9);(564.14, 202.66);(564.02, 202.34);(561.26, 201.75);(558.92, 200.66);(555.86, 199.31);(549.79, 199.4);(540.85, 196.66);(556.01, 220.16);(551.77, 219.56);(532.85, 242.85);(484.1, 230.97);(574.94, 278.52);(435.19, 294.8);(626.94, 294.03);(451.19, 367.18);(645.41, 296.96);(450.87, 390.59);(646.66, 295.01);(461.28, 389.99);(640.52, 294.56);(462.68, 384.12);(457.29, 339.57);(420.89, 336.72);(506.45, 420.01);(448.13, 442.27);(464.17, 501.73);(449.77, 541.28);(456.75, 515.01);(444.38, 554.17);(487.64, 533.39);(470.87, 558.48)
3.55;videos/cuts_test/50wtf12.mp4;walk;(564.66, 213.99);(566.71, 204.02);(566.77, 203.79);(566.7, 203.53);(563.72, 202.97);(561.23, 201.8);(558.18, 200.4);(552.62, 200.45);(543.67, 197.5);(557.66, 221.84);(553.59, 220.87);(537.05, 242.81);(486.6, 229.82);(580.36, 278.26);(436.34, 291.33);(632.69, 293.52);(450.07, 364.8);(651.13, 296.57);(449.5, 387.73);(652.39, 294.93);(459.9, 386.9);(646.32, 294.44);(461.14, 380.85);(460.14, 339.41);(423.19, 334.36);(502.82, 420.8);(447.4, 438.96);(474.25, 522.04);(451.27, 540.81);(464.55, 538.97);(446.26, 553.91);(506.72, 544.2);(472.15, 559.23)
3.59;videos/cuts_test/50wtf12.mp4;walk;(566.07, 215.16);(568.58, 205.16);(568.87, 204.93);(569.05, 204.68);(565.04, 203.99);(562.28, 202.63);(559.21, 201.15);(555.85, 201.34);(545.66, 197.89);(559.19, 222.82);(554.89, 221.46);(542.05, 242.84);(488.92, 228.37);(587.23, 278.46);(435.98, 287.86);(639.23, 293.41);(444.41, 362.33);(657.04, 296.69);(440.21, 385.25);(657.92, 295.02);(450.89, 384.99);(651.53, 294.53);(452.81, 378.2);(464.23, 339.61);(427.68, 334.97);(500.98, 424.84);(447.91, 437.82);(473.42, 530.28);(451.28, 540.97);(464.02, 546.17);(445.55, 554.11);(504.35, 549.12);(490.36, 561.72)
3.63;videos/cuts_test/50wtf12.mp4;walk;(568.91, 215.04);(571.87, 205.06);(572.23, 204.84);(572.49, 204.6);(567.87, 203.9);(565.0, 202.6);(561.87, 201.13);(559.78, 201.32);(548.47, 197.83);(562.26, 222.76);(557.69, 221.43);(546.52, 242.99);(490.8, 226.6);(594.28, 278.68);(435.41, 283.96);(644.95, 293.43);(438.28, 358.19);(663.84, 297.62);(434.18, 382.06);(665.36, 296.72);(444.39, 382.47);(657.9, 295.54);(446.94, 375.32);(468.77, 341.96);(434.29, 336.21);(498.75, 432.05);(450.61, 436.65);(472.88, 533.68);(452.39, 540.98);(463.65, 550.93);(445.43, 554.73);(514.35, 557.5);(489.26, 560.73)
3.67;videos/cuts_test/50wtf12.mp4;walk;(572.31, 214.02);(575.27, 204.14);(575.65, 204.07);(575.94, 203.96);(571.17, 202.46);(568.39, 200.97);(565.32, 199.48);(563.67, 200.76);(551.61, 196.47);(565.83, 221.74);(561.07, 220.33);(551.54, 243.03);(492.15, 225.6);(597.21, 278.64);(435.16, 279.7);(646.6, 294.71);(433.28, 352.77);(665.04, 299.84);(427.36, 375.55);(666.75, 299.24);(438.98, 377.15);(659.43, 297.76);(443.46, 370.48);(474.05, 345.54);(440.0, 338.17);(492.15, 440.44);(451.76, 437.13);(473.76, 536.34);(453.77, 541.89);(466.75, 552.1);(448.39, 555.4);(506.39, 555.97);(490.01, 560.77)
3.71;videos/cuts_test/50wtf12.mp4;walk;(575.1, 212.93);(577.91, 203.01);(578.33, 203.0);(578.67, 202.94);(573.66, 201.16);(570.84, 199.7);(567.76, 198.32);(566.32, 200.05);(553.77, 195.71);(569.07, 220.75);(564.15, 219.43);(555.16, 243.35);(494.36, 225.17);(599.77, 278.77);(434.9, 278.17);(649.09, 296.74);(428.99, 352.14);(667.74, 301.72);(421.16, 374.12);(669.92, 301.15);(433.4, 376.66);(662.37, 299.88);(438.51, 371.02);(476.89, 346.9);(446.18, 339.88);(486.89, 442.63);(463.38, 437.29);(472.66, 540.84);(458.09, 543.99);(465.21, 554.43);(451.23, 558.41);(517.24, 565.3);(494.94, 563.48)
3.75;videos/cuts_test/50wtf12.mp4;walk;(577.69, 212.89);(580.44, 202.91);(581.05, 202.92);(581.62, 202.89);(575.69, 201.09);(572.52, 199.64);(569.05, 198.27);(570.21, 200.13);(555.53, 195.73);(571.93, 220.76);(566.57, 219.43);(558.13, 243.48);(497.27, 225.36);(599.33, 278.91);(434.79, 277.11);(648.27, 297.55);(425.2, 350.34);(666.5, 302.73);(416.08, 370.9);(668.39, 302.02);(428.02, 374.46);(661.68, 300.66);(432.52, 369.49);(479.29, 346.71);(449.79, 339.4);(486.36, 443.06);(477.19, 439.96);(472.02, 543.08);(463.2, 546.88);(462.98, 558.93);(452.48, 564.19);(517.65, 573.8);(502.21, 571.24)
3.8;videos/cuts_test/50wtf12.mp4;walk;(581.17, 212.94);(583.83, 202.98);(584.5, 202.99);(585.17, 202.97);(578.91, 201.16);(575.68, 199.69);(572.02, 198.29);(574.2, 200.58);(558.75, 195.77);(575.55, 220.96);(570.04, 219.45);(560.67, 243.88);(500.08, 225.51);(599.39, 279.86);(434.55, 276.48);(650.03, 298.78);(422.3, 349.02);(668.02, 303.25);(413.54, 369.48);(669.4, 302.41);(424.99, 373.19);(662.75, 301.38);(429.41, 368.13);(481.15, 345.69);(451.09, 338.22);(487.07, 443.15);(485.86, 441.26);(471.34, 540.8);(465.63, 546.81);(460.43, 555.12);(452.51, 563.62);(513.41, 574.62);(499.84, 573.34)
3.84;videos/cuts_test/50wtf12.mp4;walk;(583.75, 213.07);(586.5, 203.38);(587.2, 203.43);(587.93, 203.47);(581.75, 201.41);(578.65, 199.9);(575.19, 198.42);(577.48, 201.21);(561.83, 195.79);(578.18, 221.28);(572.83, 219.46);(563.51, 244.18);(502.04, 225.59);(597.95, 280.83);(434.17, 276.26);(649.39, 298.83);(419.85, 349.04);(667.76, 303.15);(412.89, 369.45);(668.89, 302.24);(423.55, 372.45);(662.66, 301.4);(427.28, 367.39);(482.21, 340.9);(451.9, 333.88);(488.39, 442.28);(490.98, 437.56);(471.26, 537.81);(468.02, 539.17);(459.03, 551.56);(453.13, 551.87);(509.09, 570.42);(496.88, 572.64)
3.88;videos/cuts_test/50wtf12.mp4;walk;(584.9, 213.0);(587.82, 203.41);(588.63, 203.48);(589.44, 203.52);(583.06, 201.41);(580.11, 199.9);(576.87, 198.43);(579.16, 201.29);(563.44, 195.76);(579.42, 221.2);(574.35, 219.13);(566.04, 244.2);(503.89, 225.36);(598.13, 281.52);(434.44, 276.2);(648.69, 299.05);(420.36, 348.46);(667.29, 303.16);(413.13, 369.07);(668.38, 302.19);(423.13, 372.21);(662.4, 301.74);(426.79, 367.41);(485.31, 337.38);(454.87, 328.85);(494.43, 440.71);(495.41, 429.13);(474.8, 536.38);(472.82, 532.06);(458.99, 550.54);(447.52, 547.35);(514.07, 567.88);(495.72, 569.2)
3.92;videos/cuts_test/50wtf12.mp4;walk;(586.64, 212.46);(589.36, 202.96);(590.1, 203.02);(590.84, 203.04);(584.82, 201.05);(582.1, 199.64);(578.97, 198.23);(579.39, 200.67);(564.54, 195.44);(580.81, 220.64);(575.94, 218.49);(568.09, 244.01);(505.25, 225.05);(598.66, 282.2);(435.8, 276.81);(648.63, 299.34);(421.78, 348.79);(667.25, 303.29);(414.33, 369.47);(668.3, 302.19);(424.03, 372.5);(662.4, 302.01);(427.81, 367.83);(488.91, 335.74);(458.5, 325.12);(495.99, 438.91);(500.06, 421.22);(477.19, 535.39);(476.66, 526.73);(459.74, 549.66);(452.05, 533.01);(514.9, 566.53);(499.43, 554.06)
3.96;videos/cuts_test/50wtf12.mp4;walk;(588.09, 210.85);(590.52, 201.21);(591.15, 201.21);(591.83, 201.22);(586.08, 199.61);(583.38, 198.43);(580.3, 197.19);(579.92, 199.18);(565.11, 194.53);(582.17, 219.42);(577.16, 217.25);(570.04, 243.35);(506.58, 224.75);(598.83, 282.64);(438.03, 277.36);(648.56, 299.43);(421.89, 349.24);(667.41, 303.27);(415.88, 370.26);(668.47, 302.11);(425.9, 373.11);(662.52, 302.03);(429.6, 368.37);(492.89, 334.94);(461.73, 323.06);(497.9, 435.47);(503.5, 419.19);(479.35, 534.88);(478.88, 524.48);(463.82, 547.49);(452.35, 532.72);(515.06, 565.19);(499.17, 552.67)
4.0;videos/cuts_test/50wtf12.mp4;walk;(588.91, 209.58);(591.26, 200.02);(591.88, 199.98);(592.55, 199.95);(586.77, 198.46);(584.04, 197.33);(580.94, 196.14);(580.9, 197.99);(565.62, 193.39);(583.35, 218.11);(578.31, 215.94);(571.29, 242.3);(508.37, 224.36);(599.66, 282.88);(441.09, 277.7);(649.52, 299.85);(428.32, 349.74);(667.74, 303.71);(420.12, 370.7);(668.95, 302.22);(429.99, 373.56);(663.21, 302.26);(434.35, 368.74);(495.03, 334.19);(465.6, 324.32);(497.88, 434.2);(508.43, 420.08);(480.61, 534.47);(482.32, 525.22);(467.81, 547.17);(455.32, 536.7);(515.99, 564.76);(505.36, 554.95)
4.05;videos/cuts_test/50wtf12.mp4;walk;(590.33, 208.03);(592.89, 198.8);(593.62, 198.83);(594.45, 198.88);(588.16, 197.12);(585.32, 195.98);(582.17, 194.79);(583.22, 197.14);(567.12, 192.28);(585.06, 216.69);(579.73, 214.35);(572.16, 241.57);(510.04, 224.32);(600.57, 282.84);(444.3, 277.93);(650.74, 300.27);(437.41, 349.81);(668.21, 304.79);(429.14, 370.89);(669.71, 303.04);(439.52, 373.75);(664.25, 302.94);(443.88, 368.89);(496.51, 334.74);(467.77, 325.33);(496.65, 436.75);(510.51, 422.32);(479.69, 537.72);(486.76, 525.66);(468.18, 550.69);(477.91, 539.92);(517.21, 569.89);(523.77, 561.86)
4.09;videos/cuts_test/50wtf12.mp4;walk;(592.73, 207.35);(595.29, 198.14);(596.13, 198.21);(597.03, 198.29);(590.56, 196.42);(587.76, 195.25);(584.54, 194.03);(586.43, 196.57);(569.6, 191.6);(587.58, 215.95);(582.29, 213.72);(574.0, 240.99);(511.78, 224.36);(602.49, 282.43);(447.13, 277.95);(652.2, 300.79);(444.99, 350.79);(669.48, 305.35);(438.06, 372.1);(670.98, 303.61);(450.4, 374.03);(665.41, 303.47);(454.39, 369.26);(497.8, 336.22);(469.79, 329.84);(499.38, 441.18);(508.76, 424.53);(487.03, 537.21);(491.99, 530.6);(478.72, 551.7);(486.69, 548.4);(530.83, 568.93);(528.79, 569.3)
4.13;videos/cuts_test/50wtf12.mp4;walk;(595.09, 207.41);(597.37, 198.16);(598.14, 198.2);(598.93, 198.23);(592.91, 196.46);(590.03, 195.26);(586.84, 194.02);(588.35, 196.48);(572.07, 191.64);(590.07, 215.91);(585.03, 213.78);(577.16, 240.81);(513.81, 224.6);(606.71, 282.06);(450.01, 278.19);(655.54, 301.06);(452.01, 350.89);(672.23, 305.61);(446.43, 372.18);(673.6, 303.99);(458.17, 374.23);(667.8, 303.72);(461.95, 369.45);(501.73, 338.19);(472.93, 331.63);(495.35, 440.98);(513.15, 426.78);(477.37, 540.54);(520.92, 529.2);(470.01, 555.68);(514.65, 547.33);(510.7, 570.68);(560.71, 561.79)
4.17;videos/cuts_test/50wtf12.mp4;walk;(598.25, 207.55);(600.54, 198.22);(601.28, 198.24);(602.04, 198.27);(595.87, 196.58);(592.82, 195.4);(589.3, 194.17);(592.04, 196.5);(574.65, 191.74);(593.5, 216.05);(588.16, 213.96);(580.12, 240.89);(515.68, 225.15);(612.12, 282.06);(452.54, 279.31);(659.06, 301.31);(457.02, 351.44);(675.55, 306.01);(453.05, 372.39);(676.61, 304.45);(464.35, 374.41);(670.65, 303.95);(467.72, 369.6);(503.75, 341.56);(474.03, 336.17);(498.72, 441.07);(513.55, 432.92);(477.22, 540.51);(529.12, 530.89);(468.82, 554.88);(523.58, 548.82);(510.81, 571.71);(566.05, 561.78)
4.21;videos/cuts_test/50wtf12.mp4;walk;(601.41, 207.65);(603.92, 198.31);(604.69, 198.37);(605.48, 198.42);(598.71, 196.61);(595.5, 195.43);(591.59, 194.24);(595.71, 196.88);(577.12, 191.82);(596.69, 216.08);(590.89, 214.06);(582.6, 241.04);(520.51, 225.41);(616.53, 281.91);(456.02, 280.3);(662.36, 301.54);(461.86, 351.54);(679.04, 306.13);(459.07, 372.86);(679.77, 304.72);(470.06, 374.76);(673.48, 304.17);(473.41, 369.63);(506.54, 343.44);(476.8, 337.91);(506.97, 440.78);(511.65, 438.08);(526.37, 539.69);(514.46, 535.2);(518.25, 554.38);(501.51, 563.16);(561.9, 558.27);(543.01, 573.63)
4.25;videos/cuts_test/50wtf12.mp4;walk;(604.31, 208.93);(607.24, 199.91);(608.02, 200.03);(608.77, 200.06);(601.88, 197.88);(598.6, 196.53);(594.46, 195.1);(599.18, 198.12);(580.0, 192.52);(599.6, 217.17);(593.55, 214.88);(586.05, 241.16);(523.32, 225.83);(622.2, 281.36);(460.46, 281.39);(666.48, 301.55);(465.56, 352.62);(683.46, 306.07);(463.75, 374.22);(684.04, 304.78);(474.51, 375.63);(677.37, 304.28);(477.73, 370.22);(509.57, 344.17);(480.4, 339.18);(508.56, 440.61);(513.23, 440.07);(506.4, 539.13);(510.46, 535.83);(496.7, 554.42);(499.74, 560.01);(544.99, 560.64);(541.54, 574.04)
4.3;videos/cuts_test/50wtf12.mp4;walk;(607.44, 210.12);(610.55, 201.09);(611.34, 201.19);(612.06, 201.17);(605.22, 198.94);(601.9, 197.51);(597.75, 195.97);(602.53, 199.24);(583.15, 193.46);(602.71, 218.26);(596.82, 216.01);(588.7, 241.15);(527.51, 226.91);(626.23, 279.83);(464.72, 282.53);(672.31, 301.53);(469.45, 354.34);(689.89, 305.9);(468.02, 376.1);(690.61, 304.74);(478.69, 376.91);(683.28, 304.32);(481.9, 371.03);(513.39, 344.33);(483.01, 340.91);(518.69, 440.43);(511.65, 440.89);(531.73, 538.75);(489.25, 536.12);(523.86, 553.8);(478.71, 557.88);(564.69, 556.58);(515.9, 572.45)
4.34;videos/cuts_test/50wtf12.mp4;walk;(610.19, 211.63);(613.41, 202.48);(614.15, 202.53);(614.79, 202.48);(608.16, 200.34);(604.84, 198.91);(600.7, 197.42);(605.02, 200.51);(585.8, 195.01);(605.62, 219.52);(599.83, 217.49);(591.9, 241.17);(531.05, 227.92);(631.39, 278.27);(468.47, 283.8);(677.11, 301.08);(472.58, 355.41);(694.63, 305.35);(470.83, 377.01);(695.42, 304.56);(481.56, 377.72);(687.9, 304.15);(484.72, 371.89);(516.58, 345.52);(486.59, 343.18);(522.72, 440.28);(516.29, 440.39);(517.68, 538.56);(517.36, 537.12);(505.13, 553.87);(508.88, 556.79);(553.62, 557.17);(550.56, 565.11)
4.38;videos/cuts_test/50wtf12.mp4;walk;(613.02, 212.78);(616.28, 203.56);(617.01, 203.56);(617.61, 203.48);(611.03, 201.45);(607.67, 200.03);(603.54, 198.59);(607.88, 201.5);(588.81, 196.2);(608.48, 220.52);(602.71, 218.65);(594.85, 241.15);(534.34, 228.29);(635.96, 276.97);(471.24, 284.18);(682.73, 299.86);(475.42, 356.27);(700.83, 304.36);(473.22, 378.21);(701.69, 304.02);(483.56, 379.08);(693.74, 303.56);(486.75, 373.19);(518.03, 346.08);(488.4, 344.2);(534.82, 440.21);(521.55, 442.86);(521.93, 537.03);(517.88, 537.03);(505.81, 548.85);(505.83, 553.21);(561.07, 552.15);(548.53, 565.0)
4.42;videos/cuts_test/50wtf12.mp4;walk;(615.89, 213.44);(619.33, 204.19);(620.04, 204.17);(620.63, 204.1);(614.15, 202.07);(610.88, 200.66);(606.73, 199.19);(611.12, 202.09);(592.03, 196.68);(611.29, 221.08);(605.54, 219.22);(597.77, 241.16);(536.72, 228.42);(641.87, 276.28);(473.41, 284.45);(688.39, 299.6);(477.4, 356.7);(706.55, 304.34);(474.99, 378.48);(707.18, 304.01);(485.19, 379.32);(699.45, 303.47);(488.49, 373.54);(524.0, 347.47);(492.31, 346.05);(544.69, 442.23);(523.88, 446.33);(510.88, 527.95);(525.59, 536.89);(485.56, 537.05);(525.1, 553.02);(537.65, 550.41);(567.68, 561.02)
