time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
2.27;videos/cuts_train/fall03.mp4;walk;(190.88, 31.99);(193.38, 27.49);(194.98, 27.39);(196.37, 27.35);(188.51, 27.67);(186.76, 27.74);(185.43, 27.91);(198.28, 29.12);(183.66, 30.19);(193.91, 36.79);(188.03, 36.87);(212.9, 57.32);(173.95, 58.29);(220.89, 84.8);(168.34, 86.38);(228.6, 109.63);(164.28, 111.81);(230.58, 117.31);(162.69, 119.93);(228.94, 116.67);(163.83, 119.5);(227.78, 114.28);(165.19, 117.1);(203.21, 115.95);(180.61, 115.11);(199.61, 158.05);(178.99, 159.06);(196.41, 191.95);(180.85, 199.86);(194.29, 197.6);(183.02, 205.72);(201.97, 203.62);(171.79, 211.72)
2.3;videos/cuts_train/fall03.mp4;walk;(190.28, 31.51);(192.8, 26.89);(194.48, 26.78);(195.99, 26.72);(187.78, 27.08);(186.05, 27.18);(184.89, 27.37);(197.63, 28.5);(183.17, 29.76);(193.46, 36.36);(187.39, 36.48);(212.83, 57.27);(173.8, 58.24);(221.07, 84.81);(168.53, 86.47);(228.76, 109.71);(163.89, 111.89);(230.8, 117.41);(162.14, 120.08);(228.96, 116.79);(162.91, 119.68);(227.8, 114.41);(164.29, 117.32);(203.14, 116.2);(180.56, 115.47);(199.64, 158.72);(179.23, 160.05);(196.35, 191.83);(180.49, 201.66);(194.12, 197.49);(182.77, 207.15);(201.97, 203.74);(172.13, 213.58)
2.33;videos/cuts_train/fall03.mp4;walk;(189.9, 31.26);(192.41, 26.57);(194.07, 26.44);(195.64, 26.36);(187.29, 26.8);(185.57, 26.9);(184.47, 27.12);(197.07, 28.03);(182.69, 29.49);(193.13, 36.08);(186.95, 36.25);(212.77, 57.12);(173.6, 58.08);(221.1, 84.87);(168.38, 86.47);(228.8, 109.76);(162.97, 111.96);(230.85, 117.45);(161.03, 120.22);(228.87, 116.87);(161.68, 119.84);(227.69, 114.5);(163.08, 117.49);(203.11, 116.29);(180.56, 115.75);(199.68, 159.12);(179.43, 160.48);(196.35, 191.8);(180.19, 203.02);(194.15, 197.5);(182.54, 208.74);(201.99, 203.88);(172.45, 214.67)
2.37;videos/cuts_train/fall03.mp4;walk;(189.25, 30.88);(191.87, 26.14);(193.48, 26.04);(195.11, 25.98);(186.65, 26.34);(185.04, 26.46);(183.91, 26.69);(196.55, 27.74);(182.11, 29.19);(192.51, 35.82);(186.29, 35.88);(212.5, 56.85);(172.77, 58.02);(220.95, 84.85);(167.65, 86.48);(228.54, 109.81);(161.94, 112.06);(230.55, 117.47);(159.85, 120.49);(228.66, 116.92);(160.62, 120.11);(227.5, 114.53);(162.13, 117.71);(203.07, 116.29);(180.55, 116.03);(199.68, 159.64);(179.75, 161.17);(196.37, 191.8);(180.02, 205.23);(194.16, 197.5);(182.56, 211.08);(202.03, 203.94);(172.33, 216.48)
2.4;videos/cuts_train/fall03.mp4;walk;(188.47, 30.13);(191.27, 25.52);(192.89, 25.46);(194.5, 25.43);(185.84, 25.65);(184.42, 25.76);(183.13, 25.94);(196.09, 27.31);(181.47, 28.55);(191.82, 35.21);(185.52, 35.06);(211.74, 56.36);(171.74, 58.08);(220.82, 84.81);(166.56, 86.72);(228.27, 110.08);(160.55, 112.75);(230.3, 117.71);(158.64, 121.18);(228.58, 117.14);(159.69, 120.86);(227.44, 114.8);(161.1, 118.49);(203.06, 116.32);(180.45, 116.4);(199.69, 160.03);(179.92, 161.75);(196.43, 191.8);(180.14, 206.32);(194.19, 197.62);(182.74, 212.06);(202.27, 204.18);(172.51, 218.43)
2.43;videos/cuts_train/fall03.mp4;walk;(187.64, 29.74);(190.5, 25.07);(192.2, 25.02);(193.78, 25.04);(185.0, 25.19);(183.69, 25.29);(182.17, 25.48);(195.56, 27.05);(180.64, 28.16);(190.97, 34.94);(184.73, 34.72);(211.05, 56.15);(170.47, 58.11);(220.79, 84.77);(165.5, 86.77);(228.07, 110.32);(159.78, 112.86);(230.1, 118.09);(157.74, 121.27);(228.39, 117.52);(158.73, 120.97);(227.27, 115.2);(160.16, 118.64);(203.04, 116.39);(180.23, 116.8);(199.69, 160.66);(180.1, 162.76);(196.44, 191.78);(180.25, 207.67);(194.22, 197.52);(182.89, 213.2);(202.28, 204.39);(172.93, 220.6)
2.47;videos/cuts_train/fall03.mp4;walk;(186.7, 28.96);(189.57, 24.31);(191.35, 24.27);(192.84, 24.27);(184.08, 24.42);(182.73, 24.52);(181.03, 24.67);(194.81, 26.32);(179.61, 27.32);(189.92, 34.14);(183.85, 33.94);(210.11, 55.74);(169.34, 58.0);(220.01, 84.63);(164.52, 86.78);(227.4, 110.74);(158.9, 112.98);(229.86, 118.87);(156.92, 121.31);(228.24, 118.43);(157.83, 120.96);(227.05, 116.2);(159.21, 118.63);(202.91, 116.4);(179.89, 116.95);(199.63, 160.84);(180.14, 163.41);(196.45, 191.4);(180.38, 208.14);(194.24, 196.87);(182.99, 213.25);(202.28, 204.45);(173.04, 222.46)
2.5;videos/cuts_train/fall03.mp4;walk;(185.64, 28.02);(188.56, 23.45);(190.47, 23.46);(191.94, 23.49);(183.12, 23.52);(181.61, 23.6);(179.85, 23.74);(194.02, 25.68);(178.23, 26.51);(188.93, 33.33);(182.88, 32.98);(209.03, 55.42);(167.17, 57.88);(218.72, 84.61);(162.82, 86.76);(225.99, 110.99);(157.47, 113.23);(228.29, 119.49);(155.4, 121.62);(226.86, 119.0);(156.55, 121.23);(225.68, 116.93);(158.01, 118.91);(202.38, 116.69);(179.3, 117.16);(199.6, 161.34);(180.13, 164.18);(196.5, 191.11);(180.41, 208.32);(194.34, 196.18);(183.05, 213.15);(202.31, 204.43);(173.61, 223.27)
2.53;videos/cuts_train/fall03.mp4;walk;(184.38, 27.09);(187.41, 22.53);(189.39, 22.55);(190.9, 22.58);(181.99, 22.62);(180.35, 22.71);(178.59, 22.86);(193.14, 24.76);(176.99, 25.58);(187.81, 32.51);(181.78, 32.21);(207.89, 54.8);(165.48, 56.88);(217.44, 84.48);(161.01, 86.41);(224.75, 111.32);(155.82, 113.42);(226.36, 120.02);(153.86, 122.08);(225.04, 119.54);(155.21, 121.76);(224.02, 117.51);(156.6, 119.4);(201.95, 116.77);(178.65, 117.3);(199.41, 161.64);(179.45, 164.6);(196.55, 190.85);(180.49, 208.69);(194.57, 195.1);(183.16, 213.41);(202.3, 204.42);(174.21, 224.06)
2.57;videos/cuts_train/fall03.mp4;walk;(183.6, 26.41);(186.52, 21.7);(188.41, 21.7);(189.91, 21.68);(181.03, 21.89);(179.45, 21.98);(177.58, 22.15);(192.1, 23.81);(175.89, 24.84);(186.94, 31.89);(180.81, 31.69);(206.88, 54.08);(163.86, 55.78);(216.31, 84.29);(159.06, 86.1);(223.4, 112.15);(153.82, 113.63);(224.73, 121.02);(152.14, 122.7);(223.4, 120.44);(153.85, 122.21);(222.32, 118.36);(155.13, 119.74);(201.29, 116.76);(177.78, 117.27);(199.23, 161.64);(179.01, 164.74);(196.74, 190.76);(180.82, 208.53);(195.02, 194.59);(183.54, 213.3);(202.32, 204.39);(174.48, 224.71)
2.6;videos/cuts_train/fall03.mp4;walk;(182.58, 25.59);(185.46, 20.77);(187.3, 20.72);(188.8, 20.65);(179.88, 21.12);(178.35, 21.23);(176.48, 21.42);(190.99, 22.62);(174.77, 24.02);(185.95, 31.09);(179.7, 31.0);(206.03, 53.36);(162.41, 55.37);(215.29, 84.09);(157.6, 86.03);(222.31, 112.37);(152.14, 113.9);(223.77, 121.2);(150.53, 123.27);(222.1, 120.63);(152.44, 122.55);(220.91, 118.52);(153.66, 120.01);(200.62, 116.71);(177.08, 117.35);(199.0, 161.57);(178.39, 164.83);(197.14, 190.74);(181.36, 208.23);(195.94, 194.31);(184.07, 213.16);(202.32, 204.39);(174.83, 225.0)
2.63;videos/cuts_train/fall03.mp4;walk;(181.7, 24.36);(184.41, 19.48);(186.2, 19.43);(187.75, 19.35);(178.74, 19.88);(177.22, 20.02);(175.33, 20.25);(189.96, 21.35);(173.49, 22.97);(185.26, 29.88);(178.7, 29.94);(205.38, 52.37);(161.02, 54.94);(214.67, 83.63);(156.2, 85.93);(221.8, 112.33);(150.3, 113.98);(223.12, 121.18);(148.97, 123.48);(221.21, 120.72);(151.24, 122.55);(220.03, 118.56);(152.36, 119.97);(200.11, 116.6);(176.42, 117.37);(198.99, 161.48);(177.67, 164.91);(197.49, 190.73);(181.78, 208.02);(196.57, 193.62);(184.54, 213.28);(202.31, 204.38);(174.88, 224.82)
2.67;videos/cuts_train/fall03.mp4;walk;(181.01, 23.29);(183.43, 18.38);(185.17, 18.32);(186.75, 18.23);(177.81, 18.71);(176.29, 18.86);(174.5, 19.1);(188.82, 20.2);(172.41, 21.95);(184.58, 28.83);(177.9, 29.03);(204.69, 51.49);(160.06, 54.3);(214.42, 82.91);(154.6, 85.61);(221.44, 112.32);(149.1, 113.95);(222.83, 121.15);(147.81, 123.57);(220.5, 120.79);(150.26, 122.62);(219.24, 118.6);(151.38, 119.96);(199.56, 116.45);(175.61, 117.36);(199.06, 161.4);(176.95, 164.91);(197.76, 190.72);(182.18, 207.74);(197.18, 193.16);(185.09, 213.1);(202.27, 204.37);(175.06, 224.47)
2.7;videos/cuts_train/fall03.mp4;walk;(180.3, 22.38);(182.58, 17.42);(184.33, 17.36);(185.99, 17.27);(176.88, 17.72);(175.3, 17.86);(173.58, 18.09);(187.97, 19.29);(171.16, 21.14);(183.96, 27.98);(177.1, 28.28);(203.95, 51.0);(159.01, 53.95);(213.88, 82.34);(153.29, 85.51);(220.89, 112.28);(148.12, 113.95);(222.47, 121.1);(146.82, 123.69);(219.96, 120.82);(149.13, 122.76);(218.55, 118.59);(150.26, 120.1);(199.44, 116.37);(175.33, 117.44);(200.76, 161.35);(176.69, 165.25);(197.96, 189.19);(182.36, 207.97);(197.12, 190.59);(185.22, 213.44);(202.3, 204.3);(175.13, 224.62)
2.73;videos/cuts_train/fall03.mp4;walk;(179.53, 21.83);(181.74, 16.82);(183.5, 16.7);(185.22, 16.59);(176.02, 17.16);(174.26, 17.35);(172.73, 17.58);(187.09, 18.52);(170.22, 20.56);(183.34, 27.42);(176.37, 27.78);(203.82, 50.53);(158.4, 53.46);(213.42, 82.18);(152.06, 85.33);(220.24, 112.27);(146.88, 114.22);(222.11, 121.09);(145.46, 123.87);(219.68, 120.89);(147.7, 122.97);(218.14, 118.59);(148.77, 120.42);(199.18, 116.37);(175.15, 117.56);(202.43, 161.39);(176.74, 165.47);(198.23, 188.41);(182.47, 208.03);(197.06, 189.53);(185.29, 213.34);(203.13, 204.32);(175.52, 224.9)
2.77;videos/cuts_train/fall03.mp4;walk;(178.8, 20.87);(180.88, 15.71);(182.75, 15.51);(184.46, 15.36);(175.11, 16.31);(173.24, 16.62);(171.81, 16.91);(186.43, 17.27);(169.32, 19.9);(182.92, 26.52);(175.71, 27.06);(203.56, 50.03);(157.84, 52.31);(212.95, 82.02);(150.46, 84.67);(220.0, 112.21);(144.72, 114.46);(222.03, 121.06);(142.43, 123.99);(219.76, 120.86);(144.5, 123.14);(218.2, 118.56);(145.85, 120.62);(198.71, 116.35);(174.5, 117.64);(203.18, 161.46);(176.84, 165.72);(198.71, 188.95);(182.76, 207.98);(197.1, 189.66);(185.45, 213.21);(205.59, 205.79);(175.65, 225.45)
2.8;videos/cuts_train/fall03.mp4;walk;(178.51, 20.11);(180.52, 14.91);(182.4, 14.63);(184.02, 14.47);(174.84, 15.66);(172.83, 16.01);(171.45, 16.33);(186.08, 16.24);(169.04, 19.19);(182.65, 25.76);(175.42, 26.49);(203.58, 49.32);(157.36, 51.07);(212.82, 81.91);(149.22, 83.76);(219.96, 112.2);(142.93, 114.44);(222.01, 121.05);(140.33, 123.96);(219.81, 120.87);(142.46, 123.14);(218.26, 118.55);(143.93, 120.58);(198.24, 116.3);(173.7, 117.66);(203.4, 161.5);(176.91, 165.89);(198.85, 191.98);(182.9, 207.87);(197.08, 195.33);(185.6, 213.05);(207.4, 208.81);(175.64, 225.74)
2.83;videos/cuts_train/fall03.mp4;walk;(178.46, 19.22);(180.45, 14.01);(182.31, 13.69);(183.82, 13.48);(174.85, 14.87);(172.82, 15.19);(171.31, 15.53);(185.89, 15.15);(169.03, 18.2);(182.53, 24.82);(175.42, 25.62);(203.55, 48.66);(156.74, 50.02);(212.62, 81.45);(148.37, 82.88);(219.74, 111.45);(141.24, 114.28);(221.88, 120.89);(138.43, 123.91);(219.73, 120.73);(140.66, 123.03);(218.16, 118.26);(142.25, 120.23);(198.14, 116.03);(173.39, 117.66);(203.72, 161.48);(176.79, 165.92);(199.37, 196.59);(183.22, 207.78);(197.29, 201.64);(185.96, 212.95);(210.43, 213.21);(175.63, 225.73)
2.87;videos/cuts_train/fall03.mp4;walk;(178.46, 18.31);(180.51, 13.07);(182.34, 12.77);(183.73, 12.55);(174.9, 13.97);(172.91, 14.25);(171.2, 14.6);(185.97, 14.18);(169.07, 17.21);(182.56, 23.85);(175.53, 24.61);(203.58, 48.02);(156.45, 48.85);(212.43, 81.15);(147.29, 81.72);(219.68, 110.84);(140.0, 113.88);(221.85, 120.73);(137.01, 123.6);(219.69, 120.51);(139.54, 122.64);(218.11, 117.89);(141.23, 119.62);(198.14, 115.99);(173.06, 117.76);(204.25, 162.16);(176.66, 166.42);(199.81, 202.17);(183.3, 207.73);(197.39, 207.42);(186.18, 212.89);(212.29, 217.71);(175.63, 225.71)
2.9;videos/cuts_train/fall03.mp4;walk;(178.52, 17.64);(180.67, 12.43);(182.47, 12.22);(183.82, 12.03);(175.08, 13.2);(173.12, 13.44);(171.28, 13.77);(186.18, 13.69);(169.13, 16.32);(182.56, 23.2);(175.61, 23.91);(203.62, 47.74);(155.94, 48.32);(212.24, 80.98);(146.61, 81.19);(219.66, 110.58);(139.23, 113.58);(221.88, 120.69);(135.93, 123.43);(219.72, 120.44);(138.53, 122.52);(218.1, 117.76);(140.35, 119.42);(198.2, 116.04);(173.12, 118.11);(204.95, 163.36);(176.69, 167.11);(200.85, 206.48);(183.43, 207.98);(198.16, 211.68);(186.43, 212.85);(216.37, 222.66);(175.62, 225.79)
2.93;videos/cuts_train/fall03.mp4;walk;(178.71, 16.72);(180.91, 11.46);(182.68, 11.27);(184.08, 11.05);(175.32, 12.16);(173.4, 12.44);(171.57, 12.7);(186.4, 12.85);(169.21, 15.2);(182.73, 22.44);(175.81, 23.17);(203.67, 47.48);(155.59, 47.92);(211.99, 80.78);(146.15, 80.8);(219.73, 110.49);(138.42, 113.21);(221.95, 120.68);(135.07, 123.34);(219.81, 120.43);(137.75, 122.4);(218.19, 117.71);(139.67, 119.18);(198.24, 116.33);(173.18, 118.57);(205.85, 165.42);(176.87, 167.73);(202.55, 210.98);(183.42, 208.47);(199.34, 217.07);(186.46, 213.27);(219.42, 227.85);(175.46, 225.82)
2.97;videos/cuts_train/fall03.mp4;walk;(179.07, 15.91);(180.98, 10.67);(182.7, 10.46);(184.31, 10.25);(175.39, 11.3);(173.48, 11.56);(171.74, 11.83);(186.52, 12.0);(169.21, 14.33);(182.79, 21.88);(175.94, 22.51);(203.7, 47.02);(155.54, 47.75);(211.89, 80.68);(145.58, 80.81);(219.74, 110.48);(137.89, 113.07);(221.99, 120.68);(134.33, 123.34);(219.85, 120.42);(137.18, 122.39);(218.26, 117.7);(139.14, 119.12);(198.3, 116.83);(173.3, 119.33);(206.24, 166.94);(177.36, 168.35);(204.04, 215.7);(183.4, 208.84);(200.57, 222.51);(186.51, 213.99);(222.08, 230.87);(175.46, 225.85)
3.0;videos/cuts_train/fall03.mp4;walk;(179.91, 14.94);(181.81, 9.86);(183.66, 9.69);(185.42, 9.55);(176.18, 10.35);(173.99, 10.58);(172.08, 10.86);(187.6, 11.36);(169.33, 13.56);(183.26, 21.1);(176.48, 21.56);(204.17, 46.75);(155.59, 47.38);(211.96, 80.66);(145.18, 80.55);(219.76, 110.49);(137.58, 113.05);(222.23, 120.77);(134.06, 123.31);(220.18, 120.53);(136.88, 122.38);(218.49, 117.76);(138.79, 119.11);(198.33, 117.04);(173.3, 119.49);(206.21, 167.4);(177.6, 168.76);(206.16, 219.08);(183.39, 209.06);(202.42, 226.24);(186.52, 214.48);(223.7, 232.73);(175.45, 225.86)
3.03;videos/cuts_train/fall03.mp4;walk;(180.77, 14.27);(182.81, 9.38);(184.7, 9.29);(186.58, 9.27);(177.25, 9.73);(174.9, 9.96);(172.94, 10.26);(188.85, 11.25);(169.35, 13.16);(183.95, 20.45);(177.42, 20.76);(204.86, 46.4);(155.83, 47.09);(212.02, 80.67);(145.23, 80.55);(219.8, 110.69);(137.43, 113.08);(222.5, 121.06);(134.2, 123.31);(220.54, 120.79);(137.06, 122.38);(218.7, 117.97);(138.78, 119.11);(198.35, 117.47);(173.27, 119.75);(205.99, 168.13);(177.64, 169.27);(208.54, 220.6);(183.36, 209.14);(204.8, 228.44);(186.52, 214.52);(225.8, 233.54);(175.36, 225.92)
3.07;videos/cuts_train/fall03.mp4;walk;(182.27, 14.27);(184.19, 9.29);(186.1, 9.23);(188.02, 9.26);(178.67, 9.64);(176.4, 9.86);(174.27, 10.27);(190.03, 11.32);(170.33, 13.2);(185.28, 20.41);(179.06, 20.69);(205.85, 45.69);(155.92, 46.63);(212.03, 80.62);(145.48, 80.6);(219.93, 110.87);(137.51, 113.31);(222.92, 121.3);(134.08, 123.48);(221.04, 121.02);(137.01, 122.55);(219.1, 118.2);(138.74, 119.36);(198.51, 118.24);(173.26, 120.16);(205.68, 169.75);(177.62, 169.87);(210.2, 222.3);(183.35, 209.27);(206.75, 230.24);(186.51, 214.67);(229.64, 233.65);(175.2, 226.15)
3.1;videos/cuts_train/fall03.mp4;walk;(184.07, 13.95);(185.85, 8.87);(187.81, 8.85);(189.64, 8.88);(180.24, 9.17);(178.15, 9.42);(175.89, 9.83);(191.06, 11.05);(171.83, 12.85);(186.71, 20.04);(180.82, 20.26);(207.25, 45.22);(156.55, 46.25);(212.24, 80.64);(145.86, 80.69);(220.34, 111.34);(138.03, 113.95);(223.48, 121.87);(134.72, 123.8);(221.95, 121.59);(137.36, 123.06);(220.0, 118.76);(139.1, 120.14);(198.8, 118.44);(173.3, 120.12);(205.08, 170.78);(177.62, 170.5);(211.11, 223.87);(183.34, 209.35);(207.95, 231.67);(186.57, 214.76);(230.21, 235.83);(175.04, 226.3)
3.13;videos/cuts_train/fall03.mp4;walk;(185.9, 13.03);(187.62, 7.9);(189.45, 7.87);(191.14, 7.86);(182.07, 8.27);(179.88, 8.61);(177.68, 9.05);(192.03, 10.23);(173.4, 12.21);(188.25, 18.81);(182.48, 19.22);(209.32, 44.6);(157.9, 45.61);(212.74, 80.65);(146.37, 80.75);(221.03, 111.57);(138.32, 114.51);(224.14, 122.29);(134.89, 124.34);(222.82, 121.91);(137.66, 123.63);(220.93, 119.04);(139.33, 120.74);(199.68, 119.06);(173.46, 120.29);(205.0, 172.31);(177.63, 171.59);(211.51, 224.9);(183.19, 209.84);(208.18, 231.98);(186.53, 215.08);(227.33, 239.2);(174.86, 226.73)
3.17;videos/cuts_train/fall03.mp4;walk;(187.51, 11.72);(189.38, 6.45);(191.25, 6.4);(192.96, 6.41);(183.69, 6.93);(181.35, 7.36);(179.12, 7.88);(194.01, 9.04);(174.78, 11.3);(190.04, 17.55);(184.0, 18.06);(211.9, 43.9);(159.18, 45.19);(214.38, 80.91);(147.91, 80.77);(222.6, 112.14);(138.87, 115.1);(225.33, 122.78);(136.42, 125.14);(224.03, 122.4);(138.72, 124.48);(222.27, 119.7);(140.49, 121.7);(200.94, 119.74);(173.74, 120.51);(205.21, 172.58);(177.72, 172.33);(212.16, 224.61);(183.06, 209.79);(208.58, 231.47);(186.35, 215.02);(225.79, 240.95);(174.83, 226.76)
3.2;videos/cuts_train/fall03.mp4;walk;(189.07, 11.05);(190.88, 5.69);(192.77, 5.6);(194.52, 5.58);(185.15, 6.25);(182.82, 6.7);(180.65, 7.23);(195.67, 8.22);(176.54, 10.55);(191.65, 16.92);(185.58, 17.46);(213.92, 43.75);(161.2, 44.64);(216.69, 81.16);(149.83, 80.78);(224.85, 112.53);(141.04, 115.49);(227.46, 123.14);(138.8, 125.91);(225.96, 122.67);(141.42, 125.17);(224.38, 119.97);(143.38, 122.41);(202.57, 120.55);(174.52, 120.78);(206.48, 172.86);(177.93, 172.5);(212.25, 224.45);(183.04, 209.78);(208.27, 230.1);(186.29, 214.95);(224.8, 241.67);(174.79, 226.72)
3.23;videos/cuts_train/fall03.mp4;walk;(191.34, 10.3);(193.13, 4.92);(194.98, 4.87);(196.69, 4.93);(187.42, 5.32);(185.1, 5.66);(182.85, 6.15);(197.61, 7.6);(178.72, 9.44);(193.59, 16.17);(187.63, 16.58);(216.03, 43.1);(162.81, 43.84);(219.64, 81.26);(152.03, 80.95);(227.94, 113.6);(143.73, 116.3);(230.16, 123.93);(141.49, 126.88);(228.32, 123.21);(144.53, 126.34);(226.9, 120.56);(146.64, 123.62);(204.95, 120.38);(175.99, 120.75);(207.79, 173.04);(178.81, 172.77);(212.53, 225.49);(182.9, 209.74);(208.71, 231.05);(185.95, 214.84);(222.62, 242.1);(174.77, 226.93)
3.27;videos/cuts_train/fall03.mp4;walk;(194.82, 9.24);(196.4, 3.85);(198.14, 3.85);(199.77, 3.96);(190.78, 4.14);(188.42, 4.42);(186.01, 4.89);(200.11, 6.59);(181.63, 8.2);(196.84, 15.05);(190.89, 15.48);(217.56, 42.29);(164.48, 42.7);(222.29, 81.26);(154.17, 80.97);(230.42, 113.68);(147.48, 116.3);(232.6, 124.21);(144.21, 127.04);(230.63, 123.52);(148.37, 126.52);(229.29, 120.82);(150.75, 123.61);(207.13, 120.26);(177.88, 120.74);(209.76, 173.62);(180.1, 173.67);(212.81, 225.82);(182.36, 209.75);(209.02, 231.33);(184.89, 214.72);(222.25, 241.55);(174.71, 227.23)
3.3;videos/cuts_train/fall03.mp4;walk;(197.15, 7.91);(198.71, 2.65);(200.41, 2.71);(202.02, 2.86);(193.2, 2.84);(190.95, 3.08);(188.56, 3.49);(202.22, 5.5);(184.07, 6.72);(199.06, 13.67);(193.0, 13.96);(219.28, 40.69);(165.82, 41.02);(224.13, 80.3);(155.79, 80.85);(232.7, 113.68);(150.59, 116.9);(235.35, 124.3);(147.91, 127.83);(233.57, 123.67);(152.44, 127.08);(232.27, 120.95);(154.49, 123.95);(209.25, 120.09);(179.61, 120.65);(211.55, 173.53);(180.64, 174.3);(213.12, 225.78);(181.75, 209.7);(209.33, 231.28);(184.1, 214.32);(222.2, 241.9);(174.71, 227.26)
3.33;videos/cuts_train/fall03.mp4;walk;(199.75, 6.99);(200.99, 1.85);(202.52, 1.95);(203.96, 2.12);(195.64, 1.88);(193.41, 2.04);(191.01, 2.36);(203.43, 4.91);(186.26, 5.5);(201.17, 12.78);(195.19, 12.78);(220.62, 39.79);(167.14, 39.51);(226.81, 79.63);(157.71, 80.67);(235.3, 114.1);(154.1, 117.17);(237.98, 124.58);(152.52, 128.1);(236.41, 123.97);(157.38, 127.11);(235.1, 121.26);(158.86, 123.91);(211.38, 119.67);(181.62, 120.55);(212.72, 173.37);(181.3, 175.76);(213.41, 225.5);(181.27, 207.06);(210.07, 231.23);(183.45, 209.7);(222.18, 242.63);(175.26, 227.11)
3.37;videos/cuts_train/fall03.mp4;walk;(200.54, 6.09);(201.61, 1.36);(203.05, 1.59);(204.45, 1.86);(196.43, 1.2);(194.14, 1.4);(191.66, 1.75);(204.19, 4.8);(187.23, 4.98);(201.89, 11.6);(196.07, 11.42);(221.77, 38.76);(167.97, 38.58);(229.43, 78.72);(158.83, 80.67);(237.95, 114.13);(158.03, 118.21);(240.78, 124.66);(156.68, 129.35);(239.06, 124.03);(161.51, 128.2);(237.61, 121.32);(163.01, 124.96);(213.23, 118.91);(183.02, 120.2);(213.48, 173.23);(182.29, 175.52);(213.67, 225.65);(181.13, 205.4);(210.68, 231.63);(183.14, 208.07);(222.09, 243.15);(175.46, 227.14)
3.4;videos/cuts_train/fall03.mp4;walk;(201.92, 6.72);(203.26, 1.96);(204.71, 2.18);(206.13, 2.43);(198.12, 1.7);(195.84, 1.84);(193.49, 2.14);(206.28, 5.21);(189.45, 5.1);(203.27, 11.93);(197.71, 11.7);(223.44, 37.87);(169.23, 37.59);(231.81, 77.6);(160.21, 80.64);(240.84, 113.99);(161.75, 118.27);(244.37, 124.61);(161.05, 129.44);(242.56, 123.99);(165.67, 128.23);(240.98, 121.27);(167.29, 125.05);(214.48, 118.68);(184.0, 120.15);(213.6, 173.31);(184.23, 175.22);(213.97, 225.61);(181.28, 205.48);(211.02, 231.61);(183.23, 208.79);(222.07, 243.43);(176.42, 228.78)
3.43;videos/cuts_train/fall03.mp4;walk;(204.2, 7.03);(206.19, 2.86);(207.61, 3.24);(208.94, 3.63);(200.84, 1.86);(198.47, 2.11);(196.12, 2.62);(209.14, 6.08);(192.49, 5.6);(205.41, 12.51);(199.8, 12.39);(225.24, 37.45);(170.65, 36.61);(233.98, 77.02);(161.31, 80.44);(243.56, 113.37);(164.35, 118.14);(247.59, 124.28);(164.05, 129.37);(246.16, 123.63);(169.11, 128.22);(244.53, 120.92);(170.9, 125.06);(215.87, 118.51);(185.39, 120.01);(213.89, 174.51);(186.49, 175.74);(214.29, 226.71);(181.98, 208.1);(211.44, 232.28);(183.4, 210.91);(222.41, 244.06);(177.27, 232.18)
3.47;videos/cuts_train/fall03.mp4;walk;(208.93, 8.95);(211.3, 4.56);(212.44, 4.83);(213.5, 5.11);(206.7, 3.39);(204.53, 3.07);(202.12, 2.88);(212.75, 6.64);(197.07, 5.67);(209.28, 13.04);(204.05, 12.65);(226.7, 37.06);(172.32, 35.39);(234.88, 76.8);(163.28, 79.43);(246.37, 112.21);(166.37, 118.05);(250.69, 123.49);(166.04, 129.2);(249.77, 122.69);(171.53, 128.09);(248.02, 119.78);(173.36, 124.94);(217.26, 118.18);(186.94, 119.67);(214.4, 175.29);(188.46, 177.48);(214.25, 226.92);(183.28, 215.63);(211.39, 232.22);(184.73, 219.83);(221.97, 244.75);(179.75, 236.6)
3.5;videos/cuts_train/fall03.mp4;walk;(211.68, 10.14);(213.96, 5.41);(215.06, 5.52);(216.1, 5.65);(209.5, 4.41);(207.39, 3.79);(205.03, 3.14);(215.2, 6.72);(199.5, 5.54);(212.04, 13.29);(206.81, 12.89);(228.42, 36.32);(173.97, 34.15);(235.8, 76.61);(165.2, 77.77);(249.21, 110.83);(168.41, 117.62);(254.31, 122.14);(168.41, 129.11);(253.36, 121.14);(174.11, 127.88);(251.24, 118.06);(175.82, 124.68);(218.49, 117.93);(188.37, 119.24);(215.31, 175.94);(191.61, 177.72);(214.11, 227.76);(185.47, 223.59);(211.18, 232.53);(187.32, 228.22);(221.16, 245.81);(183.2, 242.64)
3.53;videos/cuts_train/fall03.mp4;walk;(214.75, 9.89);(216.5, 5.09);(217.44, 5.15);(218.3, 5.24);(212.39, 4.24);(210.37, 3.66);(208.15, 3.06);(216.6, 6.2);(202.17, 4.3);(214.67, 13.11);(209.75, 12.77);(229.23, 35.2);(175.48, 32.75);(236.61, 76.03);(166.07, 76.44);(251.77, 109.77);(169.53, 117.25);(257.55, 120.67);(169.98, 129.02);(256.76, 119.68);(175.75, 127.71);(254.4, 116.57);(177.24, 124.44);(220.11, 117.8);(190.1, 118.97);(216.42, 176.58);(194.17, 178.78);(214.01, 228.96);(189.28, 228.85);(211.03, 233.1);(191.07, 232.84);(220.99, 246.47);(189.0, 252.97)
