time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
2.9;videos/cuts_train/fall03.mp4;walk;(178.52, 17.64);(180.67, 12.43);(182.47, 12.22);(183.82, 12.03);(175.08, 13.2);(173.12, 13.44);(171.28, 13.77);(186.18, 13.69);(169.13, 16.32);(182.56, 23.2);(175.61, 23.91);(203.62, 47.74);(155.94, 48.32);(212.24, 80.98);(146.61, 81.19);(219.66, 110.58);(139.23, 113.58);(221.88, 120.69);(135.93, 123.43);(219.72, 120.44);(138.53, 122.52);(218.1, 117.76);(140.35, 119.42);(198.2, 116.04);(173.12, 118.11);(204.95, 163.36);(176.69, 167.11);(200.85, 206.48);(183.43, 207.98);(198.16, 211.68);(186.43, 212.85);(216.37, 222.66);(175.62, 225.79)
2.93;videos/cuts_train/fall03.mp4;walk;(178.71, 16.72);(180.91, 11.46);(182.68, 11.27);(184.08, 11.05);(175.32, 12.16);(173.4, 12.44);(171.57, 12.7);(186.4, 12.85);(169.21, 15.2);(182.73, 22.44);(175.81, 23.17);(203.67, 47.48);(155.59, 47.92);(211.99, 80.78);(146.15, 80.8);(219.73, 110.49);(138.42, 113.21);(221.95, 120.68);(135.07, 123.34);(219.81, 120.43);(137.75, 122.4);(218.19, 117.71);(139.67, 119.18);(198.24, 116.33);(173.18, 118.57);(205.85, 165.42);(176.87, 167.73);(202.55, 210.98);(183.42, 208.47);(199.34, 217.07);(186.46, 213.27);(219.42, 227.85);(175.46, 225.82)
2.97;videos/cuts_train/fall03.mp4;walk;(179.07, 15.91);(180.98, 10.67);(182.7, 10.46);(184.31, 10.25);(175.39, 11.3);(173.48, 11.56);(171.74, 11.83);(186.52, 12.0);(169.21, 14.33);(182.79, 21.88);(175.94, 22.51);(203.7, 47.02);(155.54, 47.75);(211.89, 80.68);(145.58, 80.81);(219.74, 110.48);(137.89, 113.07);(221.99, 120.68);(134.33, 123.34);(219.85, 120.42);(137.18, 122.39);(218.26, 117.7);(139.14, 119.12);(198.3, 116.83);(173.3, 119.33);(206.24, 166.94);(177.36, 168.35);(204.04, 215.7);(183.4, 208.84);(200.57, 222.51);(186.51, 213.99);(222.08, 230.87);(175.46, 225.85)
3.0;videos/cuts_train/fall03.mp4;walk;(179.91, 14.94);(181.81, 9.86);(183.66, 9.69);(185.42, 9.55);(176.18, 10.35);(173.99, 10.58);(172.08, 10.86);(187.6, 11.36);(169.33, 13.56);(183.26, 21.1);(176.48, 21.56);(204.17, 46.75);(155.59, 47.38);(211.96, 80.66);(145.18, 80.55);(219.76, 110.49);(137.58, 113.05);(222.23, 120.77);(134.06, 123.31);(220.18, 120.53);(136.88, 122.38);(218.49, 117.76);(138.79, 119.11);(198.33, 117.04);(173.3, 119.49);(206.21, 167.4);(177.6, 168.76);(206.16, 219.08);(183.39, 209.06);(202.42, 226.24);(186.52, 214.48);(223.7, 232.73);(175.45, 225.86)
3.03;videos/cuts_train/fall03.mp4;walk;(180.77, 14.27);(182.81, 9.38);(184.7, 9.29);(186.58, 9.27);(177.25, 9.73);(174.9, 9.96);(172.94, 10.26);(188.85, 11.25);(169.35, 13.16);(183.95, 20.45);(177.42, 20.76);(204.86, 46.4);(155.83, 47.09);(212.02, 80.67);(145.23, 80.55);(219.8, 110.69);(137.43, 113.08);(222.5, 121.06);(134.2, 123.31);(220.54, 120.79);(137.06, 122.38);(218.7, 117.97);(138.78, 119.11);(198.35, 117.47);(173.27, 119.75);(205.99, 168.13);(177.64, 169.27);(208.54, 220.6);(183.36, 209.14);(204.8, 228.44);(186.52, 214.52);(225.8, 233.54);(175.36, 225.92)
3.07;videos/cuts_train/fall03.mp4;walk;(182.27, 14.27);(184.19, 9.29);(186.1, 9.23);(188.02, 9.26);(178.67, 9.64);(176.4, 9.86);(174.27, 10.27);(190.03, 11.32);(170.33, 13.2);(185.28, 20.41);(179.06, 20.69);(205.85, 45.69);(155.92, 46.63);(212.03, 80.62);(145.48, 80.6);(219.93, 110.87);(137.51, 113.31);(222.92, 121.3);(134.08, 123.48);(221.04, 121.02);(137.01, 122.55);(219.1, 118.2);(138.74, 119.36);(198.51, 118.24);(173.26, 120.16);(205.68, 169.75);(177.62, 169.87);(210.2, 222.3);(183.35, 209.27);(206.75, 230.24);(186.51, 214.67);(229.64, 233.65);(175.2, 226.15)
3.1;videos/cuts_train/fall03.mp4;walk;(184.07, 13.95);(185.85, 8.87);(187.81, 8.85);(189.64, 8.88);(180.24, 9.17);(178.15, 9.42);(175.89, 9.83);(191.06, 11.05);(171.83, 12.85);(186.71, 20.04);(180.82, 20.26);(207.25, 45.22);(156.55, 46.25);(212.24, 80.64);(145.86, 80.69);(220.34, 111.34);(138.03, 113.95);(223.48, 121.87);(134.72, 123.8);(221.95, 121.59);(137.36, 123.06);(220.0, 118.76);(139.1, 120.14);(198.8, 118.44);(173.3, 120.12);(205.08, 170.78);(177.62, 170.5);(211.11, 223.87);(183.34, 209.35);(207.95, 231.67);(186.57, 214.76);(230.21, 235.83);(175.04, 226.3)
3.13;videos/cuts_train/fall03.mp4;walk;(185.9, 13.03);(187.62, 7.9);(189.45, 7.87);(191.14, 7.86);(182.07, 8.27);(179.88, 8.61);(177.68, 9.05);(192.03, 10.23);(173.4, 12.21);(188.25, 18.81);(182.48, 19.22);(209.32, 44.6);(157.9, 45.61);(212.74, 80.65);(146.37, 80.75);(221.03, 111.57);(138.32, 114.51);(224.14, 122.29);(134.89, 124.34);(222.82, 121.91);(137.66, 123.63);(220.93, 119.04);(139.33, 120.74);(199.68, 119.06);(173.46, 120.29);(205.0, 172.31);(177.63, 171.59);(211.51, 224.9);(183.19, 209.84);(208.18, 231.98);(186.53, 215.08);(227.33, 239.2);(174.86, 226.73)
3.17;videos/cuts_train/fall03.mp4;walk;(187.51, 11.72);(189.38, 6.45);(191.25, 6.4);(192.96, 6.41);(183.69, 6.93);(181.35, 7.36);(179.12, 7.88);(194.01, 9.04);(174.78, 11.3);(190.04, 17.55);(184.0, 18.06);(211.9, 43.9);(159.18, 45.19);(214.38, 80.91);(147.91, 80.77);(222.6, 112.14);(138.87, 115.1);(225.33, 122.78);(136.42, 125.14);(224.03, 122.4);(138.72, 124.48);(222.27, 119.7);(140.49, 121.7);(200.94, 119.74);(173.74, 120.51);(205.21, 172.58);(177.72, 172.33);(212.16, 224.61);(183.06, 209.79);(208.58, 231.47);(186.35, 215.02);(225.79, 240.95);(174.83, 226.76)
3.2;videos/cuts_train/fall03.mp4;walk;(189.07, 11.05);(190.88, 5.69);(192.77, 5.6);(194.52, 5.58);(185.15, 6.25);(182.82, 6.7);(180.65, 7.23);(195.67, 8.22);(176.54, 10.55);(191.65, 16.92);(185.58, 17.46);(213.92, 43.75);(161.2, 44.64);(216.69, 81.16);(149.83, 80.78);(224.85, 112.53);(141.04, 115.49);(227.46, 123.14);(138.8, 125.91);(225.96, 122.67);(141.42, 125.17);(224.38, 119.97);(143.38, 122.41);(202.57, 120.55);(174.52, 120.78);(206.48, 172.86);(177.93, 172.5);(212.25, 224.45);(183.04, 209.78);(208.27, 230.1);(186.29, 214.95);(224.8, 241.67);(174.79, 226.72)
3.23;videos/cuts_train/fall03.mp4;walk;(191.34, 10.3);(193.13, 4.92);(194.98, 4.87);(196.69, 4.93);(187.42, 5.32);(185.1, 5.66);(182.85, 6.15);(197.61, 7.6);(178.72, 9.44);(193.59, 16.17);(187.63, 16.58);(216.03, 43.1);(162.81, 43.84);(219.64, 81.26);(152.03, 80.95);(227.94, 113.6);(143.73, 116.3);(230.16, 123.93);(141.49, 126.88);(228.32, 123.21);(144.53, 126.34);(226.9, 120.56);(146.64, 123.62);(204.95, 120.38);(175.99, 120.75);(207.79, 173.04);(178.81, 172.77);(212.53, 225.49);(182.9, 209.74);(208.71, 231.05);(185.95, 214.84);(222.62, 242.1);(174.77, 226.93)
3.27;videos/cuts_train/fall03.mp4;walk;(194.82, 9.24);(196.4, 3.85);(198.14, 3.85);(199.77, 3.96);(190.78, 4.14);(188.42, 4.42);(186.01, 4.89);(200.11, 6.59);(181.63, 8.2);(196.84, 15.05);(190.89, 15.48);(217.56, 42.29);(164.48, 42.7);(222.29, 81.26);(154.17, 80.97);(230.42, 113.68);(147.48, 116.3);(232.6, 124.21);(144.21, 127.04);(230.63, 123.52);(148.37, 126.52);(229.29, 120.82);(150.75, 123.61);(207.13, 120.26);(177.88, 120.74);(209.76, 173.62);(180.1, 173.67);(212.81, 225.82);(182.36, 209.75);(209.02, 231.33);(184.89, 214.72);(222.25, 241.55);(174.71, 227.23)
3.3;videos/cuts_train/fall03.mp4;walk;(197.15, 7.91);(198.71, 2.65);(200.41, 2.71);(202.02, 2.86);(193.2, 2.84);(190.95, 3.08);(188.56, 3.49);(202.22, 5.5);(184.07, 6.72);(199.06, 13.67);(193.0, 13.96);(219.28, 40.69);(165.82, 41.02);(224.13, 80.3);(155.79, 80.85);(232.7, 113.68);(150.59, 116.9);(235.35, 124.3);(147.91, 127.83);(233.57, 123.67);(152.44, 127.08);(232.27, 120.95);(154.49, 123.95);(209.25, 120.09);(179.61, 120.65);(211.55, 173.53);(180.64, 174.3);(213.12, 225.78);(181.75, 209.7);(209.33, 231.28);(184.1, 214.32);(222.2, 241.9);(174.71, 227.26)
3.33;videos/cuts_train/fall03.mp4;walk;(199.75, 6.99);(200.99, 1.85);(202.52, 1.95);(203.96, 2.12);(195.64, 1.88);(193.41, 2.04);(191.01, 2.36);(203.43, 4.91);(186.26, 5.5);(201.17, 12.78);(195.19, 12.78);(220.62, 39.79);(167.14, 39.51);(226.81, 79.63);(157.71, 80.67);(235.3, 114.1);(154.1, 117.17);(237.98, 124.58);(152.52, 128.1);(236.41, 123.97);(157.38, 127.11);(235.1, 121.26);(158.86, 123.91);(211.38, 119.67);(181.62, 120.55);(212.72, 173.37);(181.3, 175.76);(213.41, 225.5);(181.27, 207.06);(210.07, 231.23);(183.45, 209.7);(222.18, 242.63);(175.26, 227.11)
3.37;videos/cuts_train/fall03.mp4;walk;(200.54, 6.09);(201.61, 1.36);(203.05, 1.59);(204.45, 1.86);(196.43, 1.2);(194.14, 1.4);(191.66, 1.75);(204.19, 4.8);(187.23, 4.98);(201.89, 11.6);(196.07, 11.42);(221.77, 38.76);(167.97, 38.58);(229.43, 78.72);(158.83, 80.67);(237.95, 114.13);(158.03, 118.21);(240.78, 124.66);(156.68, 129.35);(239.06, 124.03);(161.51, 128.2);(237.61, 121.32);(163.01, 124.96);(213.23, 118.91);(183.02, 120.2);(213.48, 173.23);(182.29, 175.52);(213.67, 225.65);(181.13, 205.4);(210.68, 231.63);(183.14, 208.07);(222.09, 243.15);(175.46, 227.14)
3.4;videos/cuts_train/fall03.mp4;walk;(201.92, 6.72);(203.26, 1.96);(204.71, 2.18);(206.13, 2.43);(198.12, 1.7);(195.84, 1.84);(193.49, 2.14);(206.28, 5.21);(189.45, 5.1);(203.27, 11.93);(197.71, 11.7);(223.44, 37.87);(169.23, 37.59);(231.81, 77.6);(160.21, 80.64);(240.84, 113.99);(161.75, 118.27);(244.37, 124.61);(161.05, 129.44);(242.56, 123.99);(165.67, 128.23);(240.98, 121.27);(167.29, 125.05);(214.48, 118.68);(184.0, 120.15);(213.6, 173.31);(184.23, 175.22);(213.97, 225.61);(181.28, 205.48);(211.02, 231.61);(183.23, 208.79);(222.07, 243.43);(176.42, 228.78)
3.43;videos/cuts_train/fall03.mp4;walk;(204.2, 7.03);(206.19, 2.86);(207.61, 3.24);(208.94, 3.63);(200.84, 1.86);(198.47, 2.11);(196.12, 2.62);(209.14, 6.08);(192.49, 5.6);(205.41, 12.51);(199.8, 12.39);(225.24, 37.45);(170.65, 36.61);(233.98, 77.02);(161.31, 80.44);(243.56, 113.37);(164.35, 118.14);(247.59, 124.28);(164.05, 129.37);(246.16, 123.63);(169.11, 128.22);(244.53, 120.92);(170.9, 125.06);(215.87, 118.51);(185.39, 120.01);(213.89, 174.51);(186.49, 175.74);(214.29, 226.71);(181.98, 208.1);(211.44, 232.28);(183.4, 210.91);(222.41, 244.06);(177.27, 232.18)
3.47;videos/cuts_train/fall03.mp4;walk;(208.93, 8.95);(211.3, 4.56);(212.44, 4.83);(213.5, 5.11);(206.7, 3.39);(204.53, 3.07);(202.12, 2.88);(212.75, 6.64);(197.07, 5.67);(209.28, 13.04);(204.05, 12.65);(226.7, 37.06);(172.32, 35.39);(234.88, 76.8);(163.28, 79.43);(246.37, 112.21);(166.37, 118.05);(250.69, 123.49);(166.04, 129.2);(249.77, 122.69);(171.53, 128.09);(248.02, 119.78);(173.36, 124.94);(217.26, 118.18);(186.94, 119.67);(214.4, 175.29);(188.46, 177.48);(214.25, 226.92);(183.28, 215.63);(211.39, 232.22);(184.73, 219.83);(221.97, 244.75);(179.75, 236.6)
3.5;videos/cuts_train/fall03.mp4;walk;(211.68, 10.14);(213.96, 5.41);(215.06, 5.52);(216.1, 5.65);(209.5, 4.41);(207.39, 3.79);(205.03, 3.14);(215.2, 6.72);(199.5, 5.54);(212.04, 13.29);(206.81, 12.89);(228.42, 36.32);(173.97, 34.15);(235.8, 76.61);(165.2, 77.77);(249.21, 110.83);(168.41, 117.62);(254.31, 122.14);(168.41, 129.11);(253.36, 121.14);(174.11, 127.88);(251.24, 118.06);(175.82, 124.68);(218.49, 117.93);(188.37, 119.24);(215.31, 175.94);(191.61, 177.72);(214.11, 227.76);(185.47, 223.59);(211.18, 232.53);(187.32, 228.22);(221.16, 245.81);(183.2, 242.64)
3.53;videos/cuts_train/fall03.mp4;walk;(214.75, 9.89);(216.5, 5.09);(217.44, 5.15);(218.3, 5.24);(212.39, 4.24);(210.37, 3.66);(208.15, 3.06);(216.6, 6.2);(202.17, 4.3);(214.67, 13.11);(209.75, 12.77);(229.23, 35.2);(175.48, 32.75);(236.61, 76.03);(166.07, 76.44);(251.77, 109.77);(169.53, 117.25);(257.55, 120.67);(169.98, 129.02);(256.76, 119.68);(175.75, 127.71);(254.4, 116.57);(177.24, 124.44);(220.11, 117.8);(190.1, 118.97);(216.42, 176.58);(194.17, 178.78);(214.01, 228.96);(189.28, 228.85);(211.03, 233.1);(191.07, 232.84);(220.99, 246.47);(189.0, 252.97)
3.57;videos/cuts_train/fall03.mp4;walk;(216.99, 8.07);(218.25, 3.37);(219.05, 3.44);(219.77, 3.54);(214.46, 2.65);(212.53, 2.12);(210.38, 1.57);(217.61, 4.72);(204.16, 2.44);(216.76, 11.38);(212.18, 11.12);(230.25, 34.02);(177.14, 31.46);(237.47, 75.4);(167.37, 75.69);(254.15, 108.78);(171.09, 117.15);(260.48, 119.49);(171.45, 128.93);(259.63, 118.78);(177.36, 127.66);(256.98, 115.65);(178.84, 124.39);(222.17, 117.53);(191.96, 118.71);(217.54, 176.94);(196.7, 180.77);(214.0, 229.13);(192.48, 233.4);(210.95, 232.98);(193.36, 235.79);(220.51, 246.56);(199.46, 259.06)
3.6;videos/cuts_train/fall03.mp4;walk;(217.69, 6.26);(218.9, 1.68);(219.77, 1.79);(220.57, 1.93);(214.96, 0.96);(212.99, 0.46);(210.76, -0.01);(218.67, 3.55);(205.08, 1.28);(217.58, 9.94);(213.06, 9.7);(230.77, 33.35);(178.95, 30.26);(238.48, 74.99);(168.59, 74.64);(256.5, 107.79);(172.45, 116.65);(262.98, 118.64);(172.62, 128.63);(262.22, 117.95);(178.74, 127.37);(259.42, 114.66);(180.33, 124.02);(223.1, 117.07);(193.51, 118.23);(218.93, 177.66);(199.97, 181.31);(213.97, 229.71);(196.53, 233.89);(210.42, 233.44);(195.66, 236.63);(220.7, 246.47);(205.62, 257.09)
3.63;videos/cuts_train/fall03.mp4;walk;(218.85, 5.97);(220.24, 1.11);(221.19, 1.18);(222.05, 1.3);(216.17, 0.46);(214.18, -0.02);(211.93, -0.45);(220.38, 2.85);(206.22, 0.65);(218.94, 9.77);(214.23, 9.62);(230.74, 32.62);(180.38, 29.28);(238.87, 74.56);(169.7, 74.38);(257.68, 107.06);(173.34, 116.5);(263.86, 117.95);(173.27, 128.55);(263.35, 117.15);(179.39, 127.35);(260.7, 113.81);(181.02, 123.98);(223.67, 116.55);(195.2, 117.92);(220.76, 177.85);(203.1, 181.68);(213.97, 229.55);(200.96, 233.89);(210.34, 233.44);(198.5, 236.8);(222.75, 246.28);(211.71, 257.21)
3.67;videos/cuts_train/fall03.mp4;walk;(220.23, 5.95);(221.84, 0.94);(222.79, 0.96);(223.65, 1.02);(217.84, 0.39);(215.87, -0.06);(213.61, -0.48);(222.04, 2.38);(207.64, 0.27);(220.26, 9.77);(215.53, 9.74);(230.94, 32.42);(181.68, 28.51);(239.58, 74.3);(170.69, 74.57);(259.1, 106.72);(174.09, 116.59);(265.31, 117.37);(174.09, 128.54);(264.86, 116.74);(179.91, 127.46);(262.22, 113.43);(181.42, 124.17);(224.14, 116.39);(196.64, 117.86);(221.24, 177.96);(206.02, 182.22);(213.93, 229.55);(205.13, 232.82);(210.21, 233.35);(202.53, 235.61);(225.82, 245.67);(214.18, 259.69)
3.7;videos/cuts_train/fall03.mp4;walk;(220.98, 5.92);(222.93, 0.63);(223.91, 0.63);(224.8, 0.66);(218.84, 0.02);(216.77, -0.52);(214.39, -1.09);(223.34, 1.83);(208.35, -0.9);(221.17, 9.77);(216.24, 9.71);(232.01, 32.41);(182.9, 27.62);(240.25, 74.31);(171.52, 74.48);(259.7, 106.64);(174.69, 116.79);(265.75, 117.08);(174.43, 128.67);(265.29, 116.38);(179.93, 127.85);(262.81, 113.17);(181.53, 124.63);(224.84, 115.91);(197.94, 117.6);(221.12, 177.77);(208.82, 182.88);(214.21, 229.39);(209.24, 235.67);(210.18, 232.88);(201.29, 246.54);(227.76, 244.07);(219.12, 263.5)
3.73;videos/cuts_train/fall03.mp4;walk;(222.62, 4.63);(224.47, -0.85);(225.39, -0.79);(226.23, -0.69);(220.51, -1.64);(218.46, -2.29);(216.11, -3.0);(224.53, 0.56);(210.21, -3.05);(222.56, 8.74);(217.88, 8.66);(232.25, 31.75);(184.46, 26.5);(240.35, 74.07);(172.82, 74.22);(260.36, 106.19);(175.71, 116.89);(266.33, 116.43);(175.06, 128.73);(265.97, 115.7);(180.56, 128.07);(263.49, 112.56);(182.28, 124.87);(225.13, 115.61);(199.22, 117.44);(222.38, 177.46);(210.94, 183.43);(215.22, 227.83);(211.89, 238.18);(210.49, 231.13);(203.22, 252.88);(231.07, 240.56);(225.64, 267.18)
3.77;videos/cuts_train/fall03.mp4;walk;(224.99, 2.59);(226.88, -3.02);(227.86, -2.85);(228.74, -2.66);(222.61, -3.88);(220.43, -4.53);(217.89, -5.31);(226.57, -1.1);(211.63, -5.24);(224.87, 7.27);(220.05, 6.96);(232.08, 30.22);(186.21, 25.02);(240.26, 74.16);(174.12, 73.16);(260.73, 106.37);(176.44, 116.87);(266.59, 116.73);(175.31, 128.72);(266.59, 115.99);(180.77, 128.13);(264.08, 112.89);(182.7, 124.95);(225.64, 115.51);(200.76, 117.37);(222.95, 177.36);(213.06, 184.19);(216.78, 224.27);(214.6, 240.48);(211.28, 227.71);(206.08, 259.18);(233.64, 236.19);(231.58, 271.95)
3.8;videos/cuts_train/fall03.mp4;walk;(225.36, 2.4);(227.71, -3.31);(228.78, -3.2);(229.75, -3.05);(223.42, -3.99);(221.36, -4.57);(218.98, -5.24);(227.81, -1.69);(213.23, -5.14);(225.49, 7.09);(220.63, 6.62);(231.67, 29.45);(187.86, 24.69);(240.15, 74.24);(175.18, 73.12);(260.24, 106.48);(176.76, 117.14);(265.82, 117.23);(175.66, 129.12);(266.22, 117.05);(181.31, 128.55);(263.78, 113.78);(183.29, 125.27);(225.48, 115.38);(202.18, 117.44);(222.78, 176.06);(215.6, 185.49);(217.05, 220.35);(216.29, 241.15);(211.49, 225.47);(207.69, 259.19);(233.37, 233.18);(234.84, 270.99)
3.83;videos/cuts_train/fall03.mp4;walk;(227.53, 2.62);(229.59, -3.63);(230.44, -3.61);(231.21, -3.55);(225.92, -4.17);(224.17, -4.71);(222.17, -5.27);(228.63, -2.96);(216.09, -5.35);(227.26, 7.31);(223.1, 6.71);(231.01, 27.1);(190.74, 23.87);(239.83, 74.06);(175.98, 73.29);(259.13, 106.53);(177.23, 118.85);(265.0, 118.08);(175.93, 130.59);(265.78, 117.99);(181.73, 130.38);(263.11, 114.38);(183.82, 126.91);(225.35, 115.74);(204.45, 118.7);(223.29, 176.35);(218.09, 188.23);(217.55, 220.53);(217.43, 241.41);(212.21, 226.0);(207.76, 262.66);(239.61, 238.98);(235.05, 273.54)
3.87;videos/cuts_train/fall03.mp4;walk;(228.93, 1.98);(230.66, -6.55);(231.29, -5.18);(231.77, -4.91);(228.06, -6.72);(226.33, -6.97);(224.56, -7.24);(228.65, -3.78);(218.56, -5.82);(227.89, 7.37);(224.47, 6.62);(228.62, 25.64);(193.81, 22.67);(238.19, 73.65);(177.79, 73.41);(258.58, 107.26);(177.58, 120.86);(264.91, 119.27);(176.24, 132.2);(264.77, 119.46);(181.99, 132.29);(262.59, 115.48);(184.03, 128.74);(225.1, 116.89);(207.38, 120.37);(223.34, 179.01);(221.1, 190.24);(218.17, 226.42);(219.21, 243.11);(213.09, 229.94);(209.74, 262.01);(241.63, 244.87);(239.06, 272.73)
3.9;videos/cuts_train/fall03.mp4;walk;(230.43, 2.16);(233.53, -6.48);(233.39, -5.99);(233.28, -5.98);(232.03, -6.5);(228.69, -6.25);(228.95, -6.91);(228.18, -3.13);(219.54, -5.77);(228.67, 7.53);(226.46, 6.84);(225.61, 24.96);(196.64, 22.25);(234.91, 73.64);(180.49, 73.32);(257.61, 110.12);(180.12, 122.4);(264.16, 122.61);(178.47, 134.13);(264.09, 123.54);(184.47, 134.09);(260.71, 118.96);(186.58, 130.29);(224.84, 119.94);(211.22, 123.03);(223.24, 183.95);(224.32, 192.15);(218.15, 233.26);(217.66, 254.36);(213.2, 235.17);(210.14, 265.24);(241.45, 251.34);(239.99, 272.88)
3.93;videos/cuts_train/fall03.mp4;walk;(233.42, 1.26);(236.87, -8.74);(234.87, -6.55);(234.8, -6.31);(235.54, -8.87);(233.63, -8.94);(232.43, -9.28);(229.82, -3.39);(222.23, -8.23);(231.2, 6.97);(229.16, 6.12);(225.22, 24.08);(199.94, 19.76);(230.06, 73.66);(182.34, 72.27);(249.0, 112.61);(181.73, 124.39);(256.98, 126.44);(180.18, 136.44);(254.61, 126.19);(187.07, 136.11);(249.95, 121.79);(189.3, 131.9);(224.66, 121.36);(213.96, 124.15);(223.06, 185.92);(228.22, 193.93);(217.71, 232.52);(217.34, 256.78);(212.62, 234.97);(209.46, 267.22);(241.43, 250.16);(243.58, 272.51)
3.97;videos/cuts_train/fall03.mp4;walk;(241.2, -5.14);(239.38, -12.9);(238.64, -12.49);(238.35, -12.51);(238.09, -13.06);(236.46, -13.25);(234.98, -13.49);(230.28, -11.44);(224.71, -12.47);(233.09, 4.91);(231.15, 4.21);(224.73, 21.56);(202.01, 17.57);(220.34, 74.79);(185.88, 71.64);(235.27, 119.59);(186.82, 124.5);(239.27, 131.49);(184.55, 136.54);(239.68, 131.93);(192.68, 136.14);(237.17, 128.62);(194.69, 132.11);(225.05, 122.35);(216.63, 125.16);(223.35, 188.26);(230.99, 197.62);(217.54, 232.03);(216.18, 257.92);(211.88, 234.91);(208.46, 267.92);(241.26, 250.97);(242.9, 273.82)
4.0;videos/cuts_train/fall03.mp4;walk;(245.16, -7.85);(242.33, -14.82);(241.78, -14.86);(241.34, -14.96);(241.26, -14.93);(239.73, -15.14);(238.24, -15.36);(231.92, -14.61);(227.58, -14.74);(235.72, 3.25);(234.22, 3.01);(223.4, 18.53);(204.46, 16.16);(216.38, 74.79);(189.89, 70.72);(228.78, 121.8);(191.58, 123.99);(231.78, 134.01);(188.65, 135.92);(231.86, 134.48);(195.94, 135.64);(229.99, 131.02);(198.02, 131.86);(227.71, 122.15);(220.29, 124.84);(225.52, 188.31);(231.15, 198.17);(217.46, 231.66);(215.54, 256.57);(211.86, 243.24);(207.88, 266.12);(241.26, 250.82);(242.73, 273.82)
4.03;videos/cuts_train/fall03.mp4;walk;(245.4, -5.85);(242.8, -12.86);(242.56, -12.75);(242.36, -12.81);(241.34, -13.05);(239.73, -13.25);(238.14, -13.58);(233.8, -12.37);(228.23, -12.84);(235.84, 4.13);(234.07, 4.12);(223.67, 17.53);(208.03, 16.23);(219.16, 73.76);(193.55, 70.28);(231.96, 122.65);(197.98, 123.59);(235.42, 134.99);(195.61, 135.88);(235.5, 135.82);(202.87, 135.67);(233.33, 132.4);(204.56, 131.95);(231.15, 122.5);(224.88, 125.17);(229.4, 187.88);(232.21, 198.38);(218.41, 232.62);(215.38, 255.12);(211.93, 242.68);(207.59, 264.45);(240.9, 250.05);(243.08, 272.95)
4.07;videos/cuts_train/fall03.mp4;walk;(241.63, 5.1);(242.39, -4.05);(242.28, -4.37);(242.19, -4.6);(240.82, -4.02);(239.24, -4.27);(237.68, -4.49);(233.29, -3.97);(228.41, -5.25);(236.16, 9.58);(234.1, 9.5);(223.98, 19.05);(210.44, 17.15);(224.38, 74.95);(198.87, 71.88);(238.54, 124.1);(203.11, 124.01);(238.05, 134.37);(204.57, 136.49);(244.32, 137.08);(210.33, 135.48);(237.83, 132.69);(210.9, 131.94);(232.42, 123.04);(226.15, 125.13);(231.42, 187.3);(232.23, 198.1);(219.34, 233.79);(217.73, 254.9);(212.46, 243.76);(209.77, 264.42);(240.63, 249.66);(243.65, 272.33)
4.1;videos/cuts_train/fall03.mp4;walk;(245.13, 0.24);(242.74, -7.13);(242.6, -7.3);(242.49, -7.32);(241.33, -7.41);(239.75, -7.58);(238.18, -7.68);(234.1, -5.75);(229.07, -6.47);(237.03, 8.06);(234.65, 8.13);(224.42, 19.15);(213.93, 16.54);(226.14, 74.48);(203.73, 71.9);(240.96, 125.64);(208.26, 124.08);(239.8, 137.24);(211.11, 137.59);(244.72, 139.06);(218.34, 136.29);(241.11, 135.48);(218.1, 132.46);(232.77, 122.8);(226.05, 124.98);(231.91, 187.07);(232.31, 198.43);(219.56, 233.69);(217.31, 256.61);(212.53, 243.92);(209.43, 267.35);(241.93, 248.0);(245.54, 271.95)
4.13;videos/cuts_train/fall03.mp4;walk;(244.82, 0.29);(241.76, -6.85);(241.56, -7.03);(241.42, -7.05);(240.55, -7.09);(239.09, -7.22);(237.66, -7.28);(233.56, -5.48);(229.23, -5.68);(236.64, 7.94);(234.4, 8.12);(222.98, 19.03);(221.02, 16.44);(226.4, 75.16);(209.84, 70.95);(240.93, 124.11);(221.68, 123.07);(241.36, 136.16);(224.82, 138.0);(243.73, 137.73);(230.36, 137.56);(241.44, 133.37);(229.79, 132.43);(231.93, 122.69);(227.48, 123.84);(231.25, 187.86);(232.12, 199.9);(220.11, 239.53);(218.67, 260.17);(213.1, 251.22);(209.86, 271.89);(242.87, 250.54);(247.77, 273.59)
4.17;videos/cuts_train/fall03.mp4;walk;(247.09, -8.37);(242.58, -14.28);(241.87, -14.18);(241.27, -13.98);(242.7, -14.7);(241.75, -14.79);(240.85, -14.85);(233.24, -11.07);(233.13, -12.01);(238.43, 0.14);(237.21, 0.47);(217.18, 16.27);(226.39, 14.26);(215.12, 75.15);(221.76, 66.94);(235.28, 121.15);(233.83, 117.22);(236.31, 133.66);(236.49, 134.04);(238.85, 132.46);(239.91, 134.0);(238.4, 129.11);(239.59, 127.9);(230.73, 122.58);(231.97, 122.72);(231.97, 186.69);(232.85, 199.57);(222.58, 238.74);(220.82, 258.3);(215.85, 248.23);(211.59, 269.73);(243.89, 245.35);(249.28, 271.23)
